"recipient_id","iteration","question_id","question","answer_type","definition1","definition2","definition3","definition4","definition5","pre_answer","post_answer","ele"
83,"Spring 2022","prepost7_5","I value the prestige associated with being a top science communicator.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1
83,"Spring 2022","prepost7_6","I do not need to prove myself by participating in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1
85,"Spring 2022","prepost8_4","Engaging in science communication will take funds away from other activities.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,3,0
85,"Spring 2022","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,0
85,"Spring 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,0
85,"Spring 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,3,0
85,"Spring 2022","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,3,0
30,"Fall 2022","prepost7_2","Successfully communicating my research to the public makes me feel good about myself.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1
30,"Fall 2022","prepost7_6","I do not need to prove myself by participating in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1
81,"Fall 2022","prepost7_1","Engaging in science communication improves my self worth.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1
81,"Fall 2022","prepost7_4","Engaging in science communication is not necessary to show I am competent.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1
81,"Fall 2022","prepost7_5","I value the prestige associated with being a top science communicator.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1
81,"Fall 2022","prepost7_6","I do not need to prove myself by participating in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1
82,"Fall 2022","prepost7_1","Engaging in science communication improves my self worth.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1
82,"Fall 2022","prepost7_2","Successfully communicating my research to the public makes me feel good about myself.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1
82,"Fall 2022","prepost7_3","I believe engaging in science communication is necessary for me to feel successful.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1
82,"Fall 2022","prepost7_4","Engaging in science communication is not necessary to show I am competent.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,3,1
82,"Fall 2022","prepost7_5","I value the prestige associated with being a top science communicator.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1
82,"Fall 2022","prepost7_6","I do not need to prove myself by participating in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,3,1
82,"Fall 2022","prepost8_1","Engaging in science communication will take time away from my  job responsibilities. ","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1
82,"Fall 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1
82,"Fall 2022","prepost8_3","Engaging in science communication will cause me to lose credibility with my peers.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,3,1
82,"Fall 2022","prepost8_4","Engaging in science communication will take funds away from other activities.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,3,1
82,"Fall 2022","prepost8_5","I would waste too much time if I engaged in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,3,1
82,"Fall 2022","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1
82,"Fall 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1
82,"Fall 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,3,1
82,"Fall 2022","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1
20,"Fall 2022","prepost7_4","Engaging in science communication is not necessary to show I am competent.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,0
20,"Fall 2022","prepost7_5","I value the prestige associated with being a top science communicator.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,3,0
20,"Fall 2022","prepost7_6","I do not need to prove myself by participating in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,0
20,"Fall 2022","prepost8_1","Engaging in science communication will take time away from my  job responsibilities. ","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,0
20,"Fall 2022","prepost8_5","I would waste too much time if I engaged in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,0
20,"Fall 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,3,0
15,"Fall 2022","prepost7_4","Engaging in science communication is not necessary to show I am competent.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,3,1
15,"Fall 2022","prepost7_6","I do not need to prove myself by participating in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1
15,"Fall 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1
21,"Fall 2022","prepost7_5","I value the prestige associated with being a top science communicator.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,0
14,"Fall 2022","prepost7_4","Engaging in science communication is not necessary to show I am competent.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1
14,"Fall 2022","prepost7_6","I do not need to prove myself by participating in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1
67,"Fall 2022","prepost7_2","Successfully communicating my research to the public makes me feel good about myself.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1
